galaxy,radius_kpc,delta_v2,delta_sign,vobs,vbar,W,r_norm,radial_bin
NGC5585,7.53,5434.635799999998,positive,90.6,52.66615801442137,1.9593281120019064,0.6870437956204379,outer_disk
NGC5585,8.21,5712.911,positive,91.6,51.74600467668977,2.1335548460608544,0.749087591240876,outer_disk
NGC5585,8.9,5938.883099999999,positive,92.3,50.79770565685029,2.3015296928558047,0.8120437956204379,edge
NGC5585,9.57,5793.0556000000015,positive,90.9,49.696623627767714,2.3455998701733263,0.8731751824817517,edge
NGC5585,10.31,5650.354999999999,positive,89.6,48.76274192454727,2.37629031817159,0.9406934306569342,edge
NGC5585,10.96,5720.7952000000005,positive,89.4,47.66093578602921,2.5184380388356082,1.0,edge
NGC5907,5.03,13808.677500000002,positive,214.0,178.85,0.4316921961817843,0.09994039340353666,core
NGC5907,7.55,5381.091899999999,positive,220.0,207.41,0.12508666857585815,0.15000993443274388,core
NGC5907,10.07,3668.7563999999984,positive,235.0,227.06,0.07116027359293489,0.20007947546195112,inner_disk
NGC5907,12.58,737.8789999999935,positive,235.0,233.4247651814177,0.01354226441877877,0.24995032783628054,inner_disk
NGC5907,15.1,1843.5606000000043,positive,230.0,225.95672019216423,0.03610828764529954,0.30001986886548776,inner_disk
NGC5907,17.61,5196.227500000001,positive,231.0,219.46474090386363,0.10788439829130309,0.3498907212398172,inner_disk
NGC5907,20.13,8386.347499999996,positive,232.0,213.1610951839008,0.1845682388631321,0.3999602622690244,inner_disk
NGC5907,22.65,8389.9067,positive,225.0,205.51178384705827,0.19864776053424746,0.45002980329823167,mid_disk
NGC5907,25.16,12503.195900000006,positive,224.0,194.0948327493548,0.33188917572504256,0.4999006556725611,mid_disk
NGC5907,27.68,17819.189100000003,positive,229.0,186.069371203323,0.5146810243828118,0.5499701967017684,mid_disk
NGC5907,30.2,14670.551099999995,positive,218.0,181.2552037873672,0.44654523622936854,0.6000397377309755,outer_disk
NGC5907,32.71,15685.330700000006,positive,214.0,173.52426141609132,0.5209226850364301,0.649910590105305,outer_disk
NGC5907,35.23,16959.6175,positive,213.0,168.5508306120145,0.5969724086751973,0.6999801311345122,outer_disk
NGC5907,37.75,18365.8254,positive,211.0,161.72561516346136,0.7021870693227947,0.7500496721637194,outer_disk
NGC5907,40.26,22409.3035,positive,217.0,157.09772913699294,0.9080056353205154,0.7999205245380488,outer_disk
NGC5907,42.78,23703.2939,positive,216.0,151.50150527305,1.0327014948359405,0.8499900655672562,edge
NGC5907,45.29,24533.2126,positive,215.0,147.28132060787615,1.1309908283537757,0.8998609179415855,edge
NGC5907,47.81,26538.9695,positive,217.0,143.35281824924127,1.291432122205366,0.9499304589707929,edge
NGC5907,50.33,25903.6607,positive,214.0,141.04020455175183,1.302192784334822,1.0,edge
NGC5985,3.54,23411.9746,positive,223.0,162.22523046678037,0.8896132539356061,0.10195852534562212,core
NGC5985,4.23,26856.669100000003,positive,230.0,161.37946244798314,1.031230191065921,0.12183179723502306,core
NGC5985,4.97,35266.3336,positive,248.0,161.98045067229563,1.3441109076682216,0.14314516129032256,core
NGC5985,5.74,38633.3501,positive,258.0,167.12465377675431,1.3831883697056402,0.1653225806451613,core
NGC5985,6.47,39125.9901,positive,263.0,173.3291951749618,1.302332563555824,0.1863479262672811,core
NGC5985,7.22,40926.1066,positive,272.0,181.81829775905396,1.2380131457499342,0.20794930875576037,inner_disk
NGC5985,8.02,46576.7807,positive,287.0,189.18831702829857,1.3013102180003686,0.23099078341013823,inner_disk
NGC5985,8.79,45204.7837,positive,289.0,195.74528423438457,1.1797820365681564,0.2531682027649769,inner_disk
NGC5985,9.5,44253.8495,positive,292.0,202.5096306351873,1.079095027949239,0.2736175115207373,inner_disk
NGC5985,10.27,46530.019400000005,positive,302.0,211.3622023920076,1.0415463044723627,0.295794930875576,inner_disk
NGC5985,11.08,43171.74,positive,302.0,219.162633676455,0.8988071766766751,0.3191244239631337,inner_disk
NGC5985,11.82,42771.48080000001,positive,304.0,222.8105006502162,0.8615549407919337,0.3404377880184332,inner_disk
NGC5985,12.56,41045.1904,positive,303.0,225.30825462019808,0.8085522092100823,0.36175115207373276,inner_disk
NGC5985,13.39,41070.4979,positive,305.0,227.9353024434785,0.7905089306976535,0.3856566820276498,inner_disk
NGC5985,14.1,37153.4831,positive,300.0,229.88370298914188,0.703045068614541,0.40610599078341014,mid_disk
NGC5985,14.93,34219.668999999994,positive,295.0,229.79410566853105,0.6480343622881558,0.4300115207373272,mid_disk
NGC5985,15.64,34086.159900000006,positive,294.0,228.80087434273497,0.6511225217667858,0.4504608294930876,mid_disk
NGC5985,16.35,31848.1899,positive,290.0,228.586548379383,0.6095136195099966,0.470910138248848,mid_disk
NGC5985,17.18,32517.728800000004,positive,291.0,228.39280023678504,0.6233836193923361,0.49481566820276496,mid_disk
NGC5985,17.89,30508.820599999992,positive,286.0,226.46672912372804,0.5948625164596201,0.5152649769585254,mid_disk
NGC5985,18.72,32744.123,positive,287.0,222.76641802569796,0.6598328294093302,0.5391705069124424,mid_disk
NGC5985,19.44,37971.79630000001,positive,294.0,220.14586914134907,0.783501912773613,0.5599078341013826,mid_disk
NGC5985,20.26,36396.4142,positive,290.0,218.41150564931328,0.7629701958379823,0.5835253456221199,mid_disk
NGC5985,20.98,35911.035,positive,288.0,216.8708486634384,0.7635290481899238,0.6042626728110599,outer_disk
NGC5985,21.69,37846.045,positive,290.0,215.0673266677205,0.818222895750212,0.6247119815668203,outer_disk
NGC5985,22.52,41080.6375,positive,294.0,212.96798468314432,0.9057503950056622,0.6486175115207373,outer_disk
NGC5985,23.23,43590.2189,positive,297.0,211.23158168228537,0.9769477745773743,0.6690668202764978,outer_disk
NGC5985,24.06,41872.6376,positive,293.0,209.70541814650375,0.952162373484534,0.6929723502304147,outer_disk
NGC5985,24.77,41191.66200000001,positive,291.0,208.54097439112533,0.947166912497036,0.7134216589861752,outer_disk
NGC5985,25.95,45332.4431,positive,297.0,207.06655186195573,1.0572780646946023,0.7474078341013825,outer_disk
NGC5985,28.92,44457.3581,positive,292.0,202.0065392505896,1.0894637742783728,0.8329493087557605,edge
NGC5985,31.76,45346.1771,positive,288.0,193.9015804474012,1.2060851826609358,0.9147465437788019,edge
NGC5985,34.72,45178.6194,positive,285.0,189.85884388144788,1.2533469005207143,1.0,edge
NGC6015,0.34,-506.38379999999984,negative,35.5,42.03134306681146,-0.28663767216499536,0.011631885049606569,core
NGC6015,0.67,3.5395000000003165,positive,62.4,62.37163217360918,0.0009098455987264261,0.02292165583304824,core
NGC6015,1.0,1737.1295999999993,positive,90.7,80.55656646108994,0.26768887731986635,0.034211426616489904,core
NGC6015,1.32,3254.5955000000013,positive,104.0,86.95633674436843,0.43042208626717454,0.04515908313376668,core
NGC6015,1.65,2487.0782000000017,positive,105.0,92.40087553697744,0.29129784252650376,0.056448853917208344,core
NGC6015,1.98,2010.1339000000007,positive,108.0,98.25408948232128,0.20822061122227514,0.06773862470065002,core
NGC6015,2.31,2369.9259,positive,116.0,105.29042739014788,0.21377503691771277,0.07902839548409168,core
NGC6015,2.63,4218.007100000001,positive,130.0,112.61435476883042,0.33259812816958767,0.08997605200136845,core
NGC6015,2.96,5176.1939,positive,141.0,121.26337493241724,0.3520069468988103,0.10126582278481013,core
NGC6015,3.28,4514.061899999997,positive,146.0,129.622290135609,0.26866316689977554,0.11221347930208689,core
NGC6015,3.61,3590.303500000002,positive,150.0,137.51253215616384,0.18986573898740272,0.12350325008552857,core
NGC6015,3.94,2427.8453999999983,positive,152.0,143.79205332701804,0.11742248241846666,0.13479302086897024,core
NGC6015,4.27,2042.5820000000024,positive,155.0,148.26468898561112,0.09291889545545003,0.1460827916524119,core
NGC6015,4.6,590.531500000001,positive,152.0,150.04488828347334,0.02623014308079633,0.15737256243585357,core
NGC6015,4.94,-12.092200000002777,negative,150.0,150.04030191918437,-0.0005371424340560747,0.16900444748546015,core
NGC6015,5.3,-366.5212999999967,negative,147.0,148.24142909456856,-0.016678616857202688,0.1813205610673965,core
NGC6015,5.63,-449.7741000000024,negative,145.0,146.54273813464795,-0.02094429947926681,0.19261033185083817,core
NGC6015,5.96,1615.9167000000016,positive,152.0,146.58814174413973,0.07520059734690257,0.20390010263427985,inner_disk
NGC6015,6.27,787.0707000000002,positive,149.0,146.33499000580824,0.036755080722154075,0.2145056448853917,inner_disk
NGC6015,8.24,2712.0867,positive,149.0,139.60269803983016,0.13916048874823614,0.28190215531987683,inner_disk
NGC6015,10.3,4649.267900000003,positive,146.0,129.0996982955421,0.27895497882275333,0.35237769414984604,inner_disk
NGC6015,11.13,6236.1792000000005,positive,149.0,126.35197188805564,0.390620056317826,0.3807731782415327,inner_disk
NGC6015,11.95,7678.5422,positive,152.0,124.19926650347014,0.49778374811021814,0.4088265480670544,mid_disk
NGC6015,12.72,8655.7486,positive,153.0,121.46296307928604,0.5867010847520702,0.43516934656175166,mid_disk
NGC6015,13.58,10360.4822,positive,156.0,118.21809421573332,0.7413308292591492,0.46459117345193296,mid_disk
NGC6015,14.43,11678.960300000002,positive,158.0,115.26074657054758,0.8791061648088268,0.49367088607594933,mid_disk
NGC6015,15.29,12335.6064,positive,158.0,112.37612557834515,0.9768151667366466,0.5230927129661307,mid_disk
NGC6015,16.02,13190.902300000002,positive,159.0,109.95498033286168,1.0910500996199561,0.5480670543961683,mid_disk
NGC6015,16.88,14467.067900000002,positive,161.0,107.02304471467816,1.263065624424297,0.5774888812863496,mid_disk
NGC6015,17.73,15685.6844,positive,163.0,104.3231307045566,1.4412597205211983,0.6065685939103661,outer_disk
NGC6015,18.59,15895.3516,positive,162.0,101.7283067783987,1.5359833463856014,0.6359904208005474,outer_disk
NGC6015,19.32,16938.6711,positive,164.0,99.78641641025096,1.7011260017734269,0.660964762230585,outer_disk
NGC6015,20.18,17666.3255,positive,165.0,97.7684739576107,1.8481982517555124,0.6903865891207663,outer_disk
NGC6015,21.04,18386.3792,positive,166.0,95.75813699106725,2.005140626971183,0.7198084160109476,outer_disk
NGC6015,21.89,17766.006,positive,163.0,93.82427191297568,2.018177679094182,0.7488881286349641,outer_disk
NGC6015,22.63,16748.254,positive,159.0,92.37286398071676,1.962821112921913,0.7742045843311666,outer_disk
NGC6015,23.48,15776.5932,positive,155.0,90.8207399221125,1.9126836954743796,0.803284296955183,edge
NGC6015,24.34,15752.1351,positive,154.0,89.24048912909431,1.9779510699635297,0.8327061238453644,edge
NGC6015,25.19,14470.391,positive,149.0,87.9238818524296,1.8718306668983,0.8617858364693808,edge
NGC6015,25.93,15678.99,positive,153.0,87.92047543092565,2.02832725960251,0.8871022921655832,edge
NGC6015,26.78,17152.9852,positive,156.0,84.75266839457034,2.3879924624407005,0.9161820047895998,edge
NGC6015,27.64,15956.1891,positive,151.0,82.73337234755996,2.3311365840654563,0.945603831679781,edge
NGC6015,28.37,18377.3915,positive,158.0,81.15792321147701,2.790114442053145,0.9705781731098188,edge
NGC6015,29.23,16756.958000000002,positive,152.0,79.66832494787373,2.640120862600248,1.0,edge
NGC6195,1.33,-28277.352400000003,negative,175.0,242.6980683895115,-0.48007169913981235,0.03650837222069723,core
NGC6195,2.34,-17850.920400000003,negative,237.0,272.06602213433416,-0.24116373408042738,0.06423277518528685,core
NGC6195,3.33,-18208.108199999988,negative,247.0,281.45533961891715,-0.22985070540608285,0.09140818007136975,core
NGC6195,4.34,-24417.194499999983,negative,242.0,288.06456654715447,-0.2942497351011257,0.11913258303595937,core
NGC6195,5.35,-27091.649300000005,negative,240.0,291.0182971910873,-0.3198857210116937,0.146856986000549,core
NGC6195,6.34,-33092.00289999999,negative,233.0,295.60277891115976,-0.3787093510230242,0.1740323908866319,core
NGC6195,7.34,-34636.68900000001,negative,233.0,298.2041062762215,-0.38950149714330584,0.20148229481196817,inner_disk
NGC6195,8.32,-27538.258899999983,negative,247.0,297.5689145391366,-0.3110006932128759,0.2283832006587977,inner_disk
NGC6195,9.34,-25211.64559999999,negative,248.0,294.47520370992186,-0.29073929422489353,0.25638210266264067,inner_disk
NGC6195,10.38,-27815.719599999986,negative,242.0,293.90426944840385,-0.3220167850602747,0.2849300027449904,inner_disk
NGC6195,11.36,-21859.1102,negative,252.0,292.1696599580456,-0.2560720918999505,0.3118309085918199,inner_disk
NGC6195,12.34,-23722.8346,negative,245.0,289.3921813041949,-0.28326505053302,0.33873181443864947,inner_disk
NGC6195,13.32,-22501.6379,negative,247.0,288.9820719352673,-0.2694463659461521,0.365632720285479,inner_disk
NGC6195,14.3,-27876.80339999999,negative,238.0,290.72461780867474,-0.32982179864135075,0.3925336261323086,inner_disk
NGC6195,15.47,-24469.7438,negative,249.0,294.05908215867095,-0.28298292260092717,0.424650013724952,mid_disk
NGC6195,16.35,-24168.58610000001,negative,250.0,294.395288854968,-0.2788621251085576,0.44880592917924794,mid_disk
NGC6195,17.92,-22476.2114,negative,253.0,294.08368094812744,-0.25988502584616446,0.4919022783420259,mid_disk
NGC6195,19.1,-20187.300099999997,negative,258.0,294.5357365414255,-0.23270314193250918,0.5242931649739226,mid_disk
NGC6195,22.52,-18049.5941,negative,254.0,287.34229431115773,-0.21860914702726036,0.6181718363985726,outer_disk
NGC6195,26.05,-6856.266399999993,negative,256.0,269.058109708665,-0.09470992884952686,0.7150699972550096,outer_disk
NGC6195,29.48,2114.9211,positive,255.0,250.81881687784116,0.03361816003063381,0.809223167718913,edge
NGC6195,33.0,4016.413299999993,positive,244.0,235.625946576348,0.07234227664018242,0.9058468295360966,edge
NGC6195,36.43,9359.084499999995,positive,246.0,226.17894574871465,0.1829485692897179,1.0,edge
NGC6503,0.76,911.3599999999996,positive,77.0,70.83530193342865,0.18163120510837752,0.03234042553191489,core
NGC6503,1.52,-5228.9133,negative,100.0,123.40548326553404,-0.343354328506158,0.06468085106382979,core
NGC6503,2.28,-8340.647999999997,negative,110.0,142.97079422035816,-0.40804224993258525,0.09702127659574468,core
NGC6503,3.04,-4298.992799999996,negative,118.0,134.99256572122775,-0.23591036045407415,0.12936170212765957,core
NGC6503,3.79,-413.9033999999992,negative,121.0,122.69842460276334,-0.027492929645765725,0.16127659574468084,core
NGC6503,4.55,1983.610700000001,positive,121.0,112.50506344160692,0.15671562697372365,0.19361702127659575,core
NGC6503,5.31,2724.564599999998,positive,117.0,104.7111999740238,0.24849109877559197,0.22595744680851063,inner_disk
NGC6503,6.07,3746.137499999999,positive,116.0,98.53863455518348,0.3858074715270169,0.25829787234042556,inner_disk
NGC6503,6.83,4586.049500000001,positive,116.0,94.18041463064388,0.5170321412729417,0.2906382978723404,inner_disk
NGC6503,7.59,5309.579999999999,positive,116.0,90.25752046228614,0.6517685069024183,0.3229787234042553,inner_disk
NGC6503,8.35,5775.0534,positive,115.0,86.31307316971167,0.7751805093475433,0.35531914893617017,inner_disk
NGC6503,9.11,6319.8572,positive,115.0,83.09718888145375,0.9152391750681825,0.3876595744680851,inner_disk
NGC6503,9.86,6939.1983,positive,116.0,80.72670995401708,1.0648165495046442,0.41957446808510634,mid_disk
NGC6503,10.64,7538.115999999998,positive,117.0,78.42757168241282,1.2255337606757009,0.45276595744680853,mid_disk
NGC6503,11.38,7880.845600000001,positive,117.0,76.21124851358886,1.3568588328161526,0.4842553191489362,mid_disk
NGC6503,12.12,8398.2876,positive,118.0,74.33513570311149,1.5198560822673288,0.5157446808510638,mid_disk
NGC6503,12.86,8403.341499999999,positive,117.0,72.70253434372148,1.5898381441025742,0.5472340425531914,mid_disk
NGC6503,13.7,8425.7868,positive,116.0,70.9239959393152,1.6750357221439443,0.5829787234042553,mid_disk
NGC6503,14.44,8429.4479,positive,115.0,69.24992490970658,1.7577638036713228,0.614468085106383,outer_disk
NGC6503,15.18,9117.679,positive,117.0,67.61154487215921,1.9945392152509094,0.6459574468085106,outer_disk
NGC6503,15.91,9079.0887,positive,116.0,66.1582292689277,2.0743140716605333,0.6770212765957447,outer_disk
NGC6503,16.65,9006.008600000001,positive,115.0,64.9537635553168,2.1346354486524906,0.7085106382978723,outer_disk
NGC6503,17.49,9187.0422,positive,115.0,63.544927413602416,2.275170433925783,0.7442553191489361,outer_disk
NGC6503,18.23,9347.4435,positive,115.0,62.27002890636875,2.410653074945523,0.7757446808510639,outer_disk
NGC6503,18.97,9280.4575,positive,114.0,60.95524997898048,2.4977395629305814,0.8072340425531914,edge
NGC6503,19.71,9643.4184,positive,115.0,59.846316511544806,2.6925027758686273,0.8387234042553192,edge
NGC6503,20.45,9533.6903,positive,114.0,58.84139444302794,2.753563697666908,0.8702127659574468,edge
NGC6503,21.29,10117.4574,positive,116.0,57.78012287975857,3.030501213313857,0.9059574468085106,edge
NGC6503,22.03,9995.414,positive,115.0,56.82944659241368,3.0949521084126586,0.9374468085106383,edge
NGC6503,22.76,10793.591,positive,118.0,55.95005808754804,3.4479810785108276,0.9685106382978724,edge
NGC6503,23.5,10196.3243,positive,115.0,55.03340530986612,3.3665949444504735,1.0,edge
NGC6674,2.5,-2083.0328999999983,negative,206.0,210.99533857410216,-0.04678971586554833,0.03452561800856235,core
NGC6674,7.49,23729.3566,positive,285.0,239.78249185459725,0.41271573282368035,0.10343875155365281,core
NGC6674,12.54,23975.548700000007,positive,291.0,246.38476271880128,0.39494885857145423,0.17318049993094875,core
NGC6674,17.45,21739.253399999998,positive,274.0,230.94749749672545,0.4075849163248363,0.24098881369976521,inner_disk
NGC6674,22.47,24778.7578,positive,266.0,214.4230449368724,0.5389352778536161,0.3103162546609584,inner_disk
NGC6674,27.48,24910.015,positive,255.0,200.287256209675,0.6209653325309731,0.3795055931501174,inner_disk
NGC6674,32.5,28088.903200000008,positive,250.0,185.50228246574216,0.8162745687315615,0.4488330341113106,mid_disk
NGC6674,37.51,28689.0191,positive,242.0,172.84380492224764,0.9603025085113946,0.5180223726004696,mid_disk
NGC6674,42.42,29607.7148,positive,237.0,162.976333251181,1.1146943597443093,0.585830686369286,mid_disk
NGC6674,47.44,31485.7658,positive,235.0,154.0754172475285,1.3263176703484396,0.6551581273304792,outer_disk
NGC6674,52.45,34494.971900000004,positive,236.0,145.60572825270302,1.6270424121554752,0.7243474658196383,outer_disk
NGC6674,57.47,39014.9826,positive,242.0,139.81780072651694,1.9957515920979232,0.7936749067808314,outer_disk
NGC6674,62.48,42446.2383,positive,246.0,134.42381373848906,2.3490203692060865,0.8628642452699903,edge
NGC6674,67.4,41987.6207,positive,242.0,128.74928854172362,2.5329790022360306,0.9308106615108411,edge
NGC6674,72.41,43382.1494,positive,242.0,123.21465253775624,2.857500745001403,1.0,edge
NGC6789,0.1,127.3056,positive,13.9,8.118152499183543,1.9316707230473231,0.14084507042253522,core
NGC6789,0.3,536.5039999999998,positive,29.9,18.90782906628892,1.500685303183722,0.4225352112676056,mid_disk
NGC6789,0.51,1640.9602000000004,positive,46.7,23.236389564646224,3.0392102825219145,0.7183098591549296,outer_disk
NGC6789,0.71,3050.5862,positive,60.4,24.445322660991817,5.104953061864493,1.0,edge
NGC6946,0.19,-31555.530499999997,negative,153.0,234.4451545671183,-0.5741071598892309,0.00931372549019608,core
NGC6946,0.56,-15419.2909,negative,130.0,179.77566826464587,-0.4770924878181656,0.027450980392156866,core
NGC6946,0.94,-10860.953699999998,negative,128.0,165.06045468251926,-0.39864093070563744,0.04607843137254902,core
NGC6946,1.22,-8552.138100000004,negative,134.0,162.81320001768898,-0.3226231155027823,0.059803921568627454,core
NGC6946,1.59,-10862.604899999998,negative,129.0,165.84210834405116,-0.3949520413594946,0.07794117647058825,core
NGC6946,1.96,-11056.272299999991,negative,131.0,167.97997588998516,-0.3918264027242631,0.09607843137254903,core
NGC6946,2.34,-11409.312599999996,negative,138.0,174.5087751375271,-0.37464931154977205,0.11470588235294117,core
NGC6946,2.71,-14986.400200000004,negative,139.0,185.22256935913612,-0.4368270435134869,0.13284313725490196,core
NGC6946,2.99,-14577.1025,negative,143.0,187.1526182023645,-0.41617826305396083,0.14656862745098043,core
NGC6946,3.37,-15342.341,negative,146.0,191.46368062899032,-0.4185225130618977,0.16519607843137257,core
NGC6946,3.74,-13780.5086,negative,154.0,193.64015234449695,-0.3675144463983509,0.18333333333333335,core
NGC6946,4.12,-12441.1069,negative,161.0,195.86246935030712,-0.32430718501542993,0.20196078431372552,inner_disk
NGC6946,4.4,-11624.05969999999,negative,167.0,198.7789216692756,-0.2941827281474735,0.21568627450980396,inner_disk
NGC6946,4.77,-11293.1627,negative,173.0,203.03241785488345,-0.27395852037622476,0.2338235294117647,inner_disk
NGC6946,5.15,-11948.762599999996,negative,176.0,207.18292062812512,-0.2783652576333642,0.2524509803921569,inner_disk
NGC6946,5.52,-13752.002499999997,negative,178.0,213.15722483650416,-0.30266752670418134,0.27058823529411763,inner_disk
NGC6946,5.89,-13130.980199999998,negative,180.0,213.37989642888104,-0.28839660693270114,0.28872549019607846,inner_disk
NGC6946,6.17,-12088.519,negative,179.0,210.07027157596573,-0.27393271610325054,0.3024509803921569,inner_disk
NGC6946,6.55,-11409.656800000004,negative,180.0,209.30756508067265,-0.2604370276646404,0.32107843137254904,inner_disk
NGC6946,6.92,-11302.420600000003,negative,181.0,209.91288812266865,-0.25650347717217403,0.3392156862745098,inner_disk
NGC6946,7.3,-10875.7998,negative,179.0,207.1637029018356,-0.25341590823833976,0.35784313725490197,inner_disk
NGC6946,7.58,-9520.698000000004,negative,179.0,203.8668634182613,-0.22907384582795445,0.3715686274509804,inner_disk
NGC6946,7.95,-7541.707399999999,negative,179.0,198.95403338459863,-0.19053035770867968,0.38970588235294124,inner_disk
NGC6946,8.33,-6032.746900000006,negative,178.0,194.20799906286044,-0.1599487600559741,0.4083333333333334,mid_disk
NGC6946,8.7,-5620.635399999999,negative,177.0,192.2228794914903,-0.15211612615804052,0.4264705882352941,mid_disk
NGC6946,9.08,-5346.640899999999,negative,176.0,190.5849965238607,-0.14719857277778503,0.4450980392156863,mid_disk
NGC6946,9.36,-5788.417800000003,negative,173.0,188.9905230428235,-0.1620614858669879,0.4588235294117647,mid_disk
NGC6946,9.73,-5052.411399999997,negative,172.0,186.10860109086843,-0.1458699442517881,0.47696078431372557,mid_disk
NGC6946,10.1,-4085.023499999996,negative,172.0,183.4912082362531,-0.12132883806386593,0.4950980392156863,mid_disk
NGC6946,10.48,-3747.5061000000014,negative,170.0,180.68620893693023,-0.11478690251320607,0.5137254901960785,mid_disk
NGC6946,10.76,-2697.469700000005,negative,171.0,178.71337303067168,-0.0844583264426099,0.5274509803921569,mid_disk
NGC6946,11.13,-660.5117999999966,negative,174.0,175.88778183830735,-0.021350558339288808,0.5455882352941177,mid_disk
NGC6946,11.51,229.0911000000051,positive,174.0,173.34044219396694,0.00762444818408609,0.5642156862745098,mid_disk
NGC6946,11.88,1427.7635000000046,positive,175.0,170.87198863476715,0.048900638250472944,0.5823529411764706,mid_disk
NGC6946,12.26,1863.931099999998,positive,174.0,168.55879953298196,0.06560349781497249,0.6009803921568628,outer_disk
NGC6946,12.54,2050.3333999999995,positive,173.0,166.96905881030773,0.07354488754494447,0.6147058823529412,outer_disk
NGC6946,12.91,2730.455900000001,positive,173.0,164.91981112043513,0.10038978152510747,0.632843137254902,outer_disk
NGC6946,13.29,3366.434300000001,positive,173.0,162.98026168834065,0.12673603664724303,0.6514705882352941,outer_disk
NGC6946,13.66,4625.767400000008,positive,175.0,161.24277534202886,0.17791938212822517,0.669607843137255,outer_disk
NGC6946,14.03,4843.395999999997,positive,174.0,159.47602954676293,0.19044042835723768,0.6877450980392157,outer_disk
NGC6946,14.31,4213.089899999999,positive,171.0,158.20211787457208,0.1683356653898161,0.7014705882352942,outer_disk
NGC6946,14.69,3587.1094999999987,positive,167.0,155.89063634484273,0.1476061913784032,0.7200980392156863,outer_disk
NGC6946,15.06,3670.4589999999953,positive,165.0,153.4748871965704,0.155828084274705,0.7382352941176471,outer_disk
NGC6946,15.44,3662.334299999999,positive,163.0,151.3494819944885,0.15988072415096183,0.7568627450980392,outer_disk
NGC6946,15.72,3747.005900000004,positive,162.0,149.98997999866523,0.16655584667642354,0.7705882352941177,outer_disk
NGC6946,16.09,4781.003399999998,positive,161.0,145.39599925720103,0.22615913760364548,0.7887254901960785,outer_disk
NGC6946,16.47,4676.656499999997,positive,159.0,143.5421314457884,0.22697430277261674,0.8073529411764706,edge
NGC6946,16.84,4843.915000000001,positive,158.0,141.84528543451842,0.24075022545878907,0.8254901960784314,edge
NGC6946,17.21,4998.493900000005,positive,157.0,140.1802628760554,0.25436972842139705,0.8436274509803923,edge
NGC6946,17.5,5360.381300000005,positive,157.0,138.88347165879745,0.2779038449238465,0.857843137254902,edge
NGC6946,17.87,5794.955900000001,positive,157.0,137.31002913115998,0.30735877508634873,0.8759803921568629,edge
NGC6946,18.24,7151.6379000000015,positive,160.0,135.8247477450262,0.38765706468868594,0.8941176470588235,edge
NGC6946,18.62,7233.615100000003,positive,159.0,134.34055567846963,0.40081236922031865,0.9127450980392158,edge
NGC6946,18.9,7843.3894,positive,160.0,133.25393277498418,0.44171658525867535,0.9264705882352942,edge
NGC6946,19.27,7543.9211,positive,158.0,131.98514651278,0.4330589513001573,0.944607843137255,edge
NGC6946,19.65,6911.614999999998,positive,155.0,130.81813712173096,0.40387188157106246,0.9632352941176471,edge
NGC6946,20.02,7959.5327,positive,157.0,129.18772116575167,0.4769195179764665,0.9813725490196079,edge
NGC6946,20.4,7423.213899999999,positive,154.0,127.64319840868922,0.45561353684008643,1.0,edge
NGC7331,2.67,-71089.07599999999,negative,221.0,346.30922020645073,-0.5927543646349394,0.07353346185623795,core
NGC7331,3.21,-77925.70580000003,negative,237.0,366.1894397712747,-0.5811244026011354,0.08840539796199394,core
NGC7331,3.74,-85133.5251,negative,249.0,383.5811844968416,-0.5786101191555072,0.10300192784356926,core
NGC7331,4.27,-85452.94459999999,negative,250.0,384.6465190275352,-0.5775683939986956,0.11759845772514457,core
NGC7331,4.81,-81774.32489999998,negative,253.0,381.8158258899177,-0.5609305793793157,0.13247039383090056,core
NGC7331,5.35,-81201.12890000001,negative,257.0,383.73184504286326,-0.5514503077626848,0.14734232993665655,core
NGC7331,5.88,-75756.21850000002,negative,257.0,376.5703367234334,-0.5342272964376131,0.1619388598182319,core
NGC7331,6.41,-71448.2389,negative,257.0,370.806201269612,-0.5196339902648036,0.1765353896998072,core
NGC7331,7.48,-60182.917600000015,negative,257.0,355.2913137131275,-0.47676466256898575,0.20600385568713853,inner_disk
NGC7331,8.55,-46224.51140000002,negative,255.0,333.54086915998766,-0.4155030509194669,0.23547232167446985,inner_disk
NGC7331,9.62,-41099.87660000002,negative,248.0,320.31839878470925,-0.4005684576639087,0.2649407876618011,inner_disk
NGC7331,10.66,-34435.68909999999,negative,247.0,308.94123891122075,-0.36079209251675376,0.29358303497659044,inner_disk
NGC7331,11.74,-28196.330099999992,negative,246.0,297.84615172937856,-0.31784003495586227,0.3233269071881024,inner_disk
NGC7331,12.83,-24513.20490000001,negative,244.0,289.9124090134812,-0.2916530255005424,0.35334618562379505,inner_disk
NGC7331,13.91,-20961.694600000003,negative,242.0,282.00300459392275,-0.2635839234782364,0.3830900578353071,inner_disk
NGC7331,15.0,-18327.14330000001,negative,238.0,273.80858879881765,-0.24445596656653906,0.4131093362709997,mid_disk
NGC7331,16.08,-15420.630900000004,negative,236.0,266.6770160700018,-0.2168357907967207,0.44285320848251164,mid_disk
NGC7331,17.07,-14036.829600000012,negative,233.0,261.3920993450261,-0.20543957800696813,0.47011842467639764,mid_disk
NGC7331,18.15,-11369.537099999989,negative,234.0,257.14886175132096,-0.17193867299415844,0.4998622968879096,mid_disk
NGC7331,19.24,-8797.404499999997,negative,236.0,253.95551677409964,-0.13640781670938143,0.5298815753236022,mid_disk
NGC7331,20.32,-6366.224600000001,negative,237.0,250.0704392766166,-0.1018022185211757,0.5596254475351142,mid_disk
